"","date","value","Reference area","color","color2"
"4297",1986-12-12,1.012792,"France","#ED2939","#002395"
"4298",1986-12-15,1.006165,"France","#ED2939","#002395"
"4299",1986-12-16,1.009747,"France","#ED2939","#002395"
"4300",1986-12-17,1.006922,"France","#ED2939","#002395"
"4301",1986-12-18,1.005406,"France","#ED2939","#002395"
"4302",1986-12-19,1.003879,"France","#ED2939","#002395"
"4303",1986-12-22,0.992905,"France","#ED2939","#002395"
"4304",1986-12-23,0.990465,"France","#ED2939","#002395"
"4305",1986-12-29,0.983065,"France","#ED2939","#002395"
"4306",1986-12-30,0.984437,"France","#ED2939","#002395"
"4307",1986-12-31,0.979178,"France","#ED2939","#002395"
"4308",1987-01-02,0.968583,"France","#ED2939","#002395"
"4309",1987-01-05,0.969577,"France","#ED2939","#002395"
"4310",1987-01-06,0.970188,"France","#ED2939","#002395"
"4311",1987-01-07,0.98052,"France","#ED2939","#002395"
"4312",1987-01-08,0.978574,"France","#ED2939","#002395"
"4313",1987-01-09,0.974223,"France","#ED2939","#002395"
"4314",1987-01-12,0.963856,"France","#ED2939","#002395"
"4315",1987-01-13,0.955703,"France","#ED2939","#002395"
"4316",1987-01-14,0.948536,"France","#ED2939","#002395"
"4317",1987-01-15,0.937558,"France","#ED2939","#002395"
"4318",1987-01-16,0.944804,"France","#ED2939","#002395"
"4319",1987-01-19,0.922468,"France","#ED2939","#002395"
"4320",1987-01-20,0.932381,"France","#ED2939","#002395"
"4321",1987-01-21,0.942137,"France","#ED2939","#002395"
"4322",1987-01-22,0.926889,"France","#ED2939","#002395"
"4323",1987-01-23,0.925363,"France","#ED2939","#002395"
"4324",1987-01-26,0.928564,"France","#ED2939","#002395"
"4325",1987-01-27,0.924908,"France","#ED2939","#002395"
"4326",1987-01-28,0.901738,"France","#ED2939","#002395"
"4327",1987-01-29,0.906687,"France","#ED2939","#002395"
"4328",1987-01-30,0.920489,"France","#ED2939","#002395"
"4329",1987-02-02,0.924451,"France","#ED2939","#002395"
"4330",1987-02-03,0.913016,"France","#ED2939","#002395"
"4331",1987-02-04,0.922316,"France","#ED2939","#002395"
"4332",1987-02-05,0.932453,"France","#ED2939","#002395"
"4333",1987-02-06,0.9445,"France","#ED2939","#002395"
"4334",1987-02-09,0.933291,"France","#ED2939","#002395"
"4335",1987-02-10,0.923838,"France","#ED2939","#002395"
"4336",1987-02-11,0.925369,"France","#ED2939","#002395"
"4337",1987-02-12,0.920788,"France","#ED2939","#002395"
"4338",1987-02-13,0.929175,"France","#ED2939","#002395"
"4339",1987-02-16,0.920791,"France","#ED2939","#002395"
"4340",1987-02-17,0.919646,"France","#ED2939","#002395"
"4341",1987-02-18,0.928564,"France","#ED2939","#002395"
"4342",1987-02-19,0.938781,"France","#ED2939","#002395"
"4343",1987-02-20,0.927881,"France","#ED2939","#002395"
"4344",1987-02-23,0.928033,"France","#ED2939","#002395"
"4345",1987-02-24,0.933295,"France","#ED2939","#002395"
"4346",1987-02-25,0.926049,"France","#ED2939","#002395"
"4347",1987-02-26,0.925976,"France","#ED2939","#002395"
"4348",1987-02-27,0.929178,"France","#ED2939","#002395"
"4349",1987-03-02,0.927043,"France","#ED2939","#002395"
"4350",1987-03-03,0.928796,"France","#ED2939","#002395"
"4351",1987-03-04,0.929021,"France","#ED2939","#002395"
"4352",1987-03-05,0.934818,"France","#ED2939","#002395"
"4353",1987-03-06,0.931468,"France","#ED2939","#002395"
"4354",1987-03-09,0.939693,"France","#ED2939","#002395"
"4355",1987-03-10,0.941605,"France","#ED2939","#002395"
"4356",1987-03-11,0.9432,"France","#ED2939","#002395"
"4357",1987-03-12,0.94488,"France","#ED2939","#002395"
"4358",1987-03-13,0.940608,"France","#ED2939","#002395"
"4359",1987-03-16,0.93497,"France","#ED2939","#002395"
"4360",1987-03-17,0.928416,"France","#ED2939","#002395"
"4361",1987-03-18,0.931844,"France","#ED2939","#002395"
"4362",1987-03-19,0.929556,"France","#ED2939","#002395"
"4363",1987-03-20,0.929174,"France","#ED2939","#002395"
"4364",1987-03-23,0.924455,"France","#ED2939","#002395"
"4365",1987-03-24,0.920028,"France","#ED2939","#002395"
"4366",1987-03-25,0.924828,"France","#ED2939","#002395"
"4367",1987-03-26,0.929023,"France","#ED2939","#002395"
"4368",1987-03-27,0.925364,"France","#ED2939","#002395"
"4369",1987-03-30,0.916216,"France","#ED2939","#002395"
"4370",1987-03-31,0.916674,"France","#ED2939","#002395"
"4371",1987-04-01,0.921934,"France","#ED2939","#002395"
"4372",1987-04-02,0.926964,"France","#ED2939","#002395"
"4373",1987-04-03,0.922316,"France","#ED2939","#002395"
"4374",1987-04-06,0.926131,"France","#ED2939","#002395"
"4375",1987-04-07,0.924302,"France","#ED2939","#002395"
"4376",1987-04-08,0.932228,"France","#ED2939","#002395"
"4377",1987-04-09,0.927726,"France","#ED2939","#002395"
"4378",1987-04-10,0.9166,"France","#ED2939","#002395"
"4379",1987-04-13,0.917744,"France","#ED2939","#002395"
"4380",1987-04-14,0.914922,"France","#ED2939","#002395"
"4381",1987-04-15,0.919271,"France","#ED2939","#002395"
"4382",1987-04-16,0.921406,"France","#ED2939","#002395"
"4383",1987-04-21,0.917365,"France","#ED2939","#002395"
"4384",1987-04-22,0.923919,"France","#ED2939","#002395"
"4385",1987-04-23,0.922925,"France","#ED2939","#002395"
"4386",1987-04-24,0.910962,"France","#ED2939","#002395"
"4387",1987-04-27,0.90837,"France","#ED2939","#002395"
"4388",1987-04-28,0.910575,"France","#ED2939","#002395"
"4389",1987-04-29,0.914922,"France","#ED2939","#002395"
"4390",1987-04-30,0.910505,"France","#ED2939","#002395"
"4391",1987-05-04,0.906389,"France","#ED2939","#002395"
"4392",1987-05-05,0.900669,"France","#ED2939","#002395"
"4393",1987-05-06,0.905243,"France","#ED2939","#002395"
"4394",1987-05-07,0.905548,"France","#ED2939","#002395"
"4395",1987-05-08,0.909133,"France","#ED2939","#002395"
"4396",1987-05-11,0.916751,"France","#ED2939","#002395"
"4397",1987-05-12,0.911494,"France","#ED2939","#002395"
"4398",1987-05-13,0.914084,"France","#ED2939","#002395"
"4399",1987-05-14,0.912786,"France","#ED2939","#002395"
"4400",1987-05-15,0.907602,"France","#ED2939","#002395"
"4401",1987-05-18,0.905089,"France","#ED2939","#002395"
"4402",1987-05-19,0.907984,"France","#ED2939","#002395"
"4403",1987-05-20,0.902499,"France","#ED2939","#002395"
"4404",1987-05-21,0.906842,"France","#ED2939","#002395"
"4405",1987-05-22,0.904783,"France","#ED2939","#002395"
"4406",1987-05-25,0.90936,"France","#ED2939","#002395"
"4407",1987-05-26,0.91614,"France","#ED2939","#002395"
"4408",1987-05-27,0.924832,"France","#ED2939","#002395"
"4409",1987-05-29,0.925901,"France","#ED2939","#002395"
"4410",1987-06-01,0.933599,"France","#ED2939","#002395"
"4411",1987-06-02,0.924375,"France","#ED2939","#002395"
"4412",1987-06-03,0.919267,"France","#ED2939","#002395"
"4413",1987-06-04,0.925212,"France","#ED2939","#002395"
"4414",1987-06-05,0.922698,"France","#ED2939","#002395"
"4415",1987-06-09,0.916066,"France","#ED2939","#002395"
"4416",1987-06-10,0.9105,"France","#ED2939","#002395"
"4417",1987-06-11,0.913166,"France","#ED2939","#002395"
"4418",1987-06-12,0.916219,"France","#ED2939","#002395"
"4419",1987-06-15,0.927649,"France","#ED2939","#002395"
"4420",1987-06-16,0.927422,"France","#ED2939","#002395"
"4421",1987-06-17,0.93116,"France","#ED2939","#002395"
"4422",1987-06-18,0.928417,"France","#ED2939","#002395"
"4423",1987-06-19,0.930703,"France","#ED2939","#002395"
"4424",1987-06-22,0.933524,"France","#ED2939","#002395"
"4425",1987-06-23,0.936345,"France","#ED2939","#002395"
"4426",1987-06-24,0.927498,"France","#ED2939","#002395"
"4427",1987-06-25,0.930091,"France","#ED2939","#002395"
"4428",1987-06-26,0.928792,"France","#ED2939","#002395"
"4429",1987-06-29,0.929785,"France","#ED2939","#002395"
"4430",1987-06-30,0.930702,"France","#ED2939","#002395"
"4431",1987-07-01,0.926887,"France","#ED2939","#002395"
"4432",1987-07-02,0.929943,"France","#ED2939","#002395"
"4433",1987-07-03,0.932755,"France","#ED2939","#002395"
"4434",1987-07-06,0.934966,"France","#ED2939","#002395"
"4435",1987-07-07,0.933522,"France","#ED2939","#002395"
"4436",1987-07-08,0.937182,"France","#ED2939","#002395"
"4437",1987-07-09,0.932683,"France","#ED2939","#002395"
"4438",1987-07-10,0.936414,"France","#ED2939","#002395"
"4439",1987-07-13,0.937178,"France","#ED2939","#002395"
"4440",1987-07-14,0.935423,"France","#ED2939","#002395"
"4441",1987-07-15,0.938857,"France","#ED2939","#002395"
"4442",1987-07-16,0.931464,"France","#ED2939","#002395"
"4443",1987-07-17,0.940091,"France","#ED2939","#002395"
"4444",1987-07-20,0.943048,"France","#ED2939","#002395"
"4445",1987-07-21,0.9429,"France","#ED2939","#002395"
"4446",1987-07-22,0.94412,"France","#ED2939","#002395"
"4447",1987-07-23,0.942442,"France","#ED2939","#002395"
"4448",1987-07-24,0.941677,"France","#ED2939","#002395"
"4449",1987-07-27,0.939009,"France","#ED2939","#002395"
"4450",1987-07-28,0.942591,"France","#ED2939","#002395"
"4451",1987-07-29,0.941296,"France","#ED2939","#002395"
"4452",1987-07-30,0.94198,"France","#ED2939","#002395"
"4453",1987-07-31,0.941465,"France","#ED2939","#002395"
"4454",1987-08-03,0.943358,"France","#ED2939","#002395"
"4455",1987-08-04,0.952044,"France","#ED2939","#002395"
"4456",1987-08-05,0.955475,"France","#ED2939","#002395"
"4457",1987-08-06,0.956924,"France","#ED2939","#002395"
"4458",1987-08-07,0.957288,"France","#ED2939","#002395"
"4459",1987-08-10,0.962714,"France","#ED2939","#002395"
"4460",1987-08-11,0.964328,"France","#ED2939","#002395"
"4461",1987-08-12,0.965689,"France","#ED2939","#002395"
"4462",1987-08-13,0.962994,"France","#ED2939","#002395"
"4463",1987-08-14,0.965005,"France","#ED2939","#002395"
"4464",1987-08-17,0.955707,"France","#ED2939","#002395"
"4465",1987-08-18,0.943045,"France","#ED2939","#002395"
"4466",1987-08-19,0.939852,"France","#ED2939","#002395"
"4467",1987-08-20,0.933449,"France","#ED2939","#002395"
"4468",1987-08-21,0.931079,"France","#ED2939","#002395"
"4469",1987-08-24,0.928565,"France","#ED2939","#002395"
"4470",1987-08-25,0.927348,"France","#ED2939","#002395"
"4471",1987-08-26,0.931998,"France","#ED2939","#002395"
"4472",1987-08-27,0.925444,"France","#ED2939","#002395"
"4473",1987-08-28,0.925779,"France","#ED2939","#002395"
"4474",1987-08-31,0.92476,"France","#ED2939","#002395"
"4475",1987-09-01,0.922999,"France","#ED2939","#002395"
"4476",1987-09-02,0.922711,"France","#ED2939","#002395"
"4477",1987-09-03,0.917899,"France","#ED2939","#002395"
"4478",1987-09-04,0.916221,"France","#ED2939","#002395"
"4479",1987-09-07,0.915075,"France","#ED2939","#002395"
"4480",1987-09-08,0.914999,"France","#ED2939","#002395"
"4481",1987-09-09,0.914615,"France","#ED2939","#002395"
"4482",1987-09-10,0.921037,"France","#ED2939","#002395"
"4483",1987-09-11,0.922168,"France","#ED2939","#002395"
"4484",1987-09-14,0.923685,"France","#ED2939","#002395"
"4485",1987-09-15,0.923946,"France","#ED2939","#002395"
"4486",1987-09-16,0.92087,"France","#ED2939","#002395"
"4487",1987-09-17,0.924068,"France","#ED2939","#002395"
"4488",1987-09-18,0.917663,"France","#ED2939","#002395"
"4489",1987-09-21,0.919344,"France","#ED2939","#002395"
"4490",1987-09-22,0.923838,"France","#ED2939","#002395"
"4491",1987-09-23,0.929251,"France","#ED2939","#002395"
"4492",1987-09-24,0.924452,"France","#ED2939","#002395"
"4493",1987-09-25,0.926283,"France","#ED2939","#002395"
"4494",1987-09-28,0.928032,"France","#ED2939","#002395"
"4495",1987-09-29,0.934513,"France","#ED2939","#002395"
"4496",1987-09-30,0.933447,"France","#ED2939","#002395"
"4497",1987-10-01,0.935731,"France","#ED2939","#002395"
"4498",1987-10-02,0.934891,"France","#ED2939","#002395"
"4499",1987-10-05,0.935123,"France","#ED2939","#002395"
"4500",1987-10-06,0.930628,"France","#ED2939","#002395"
"4501",1987-10-07,0.9262,"France","#ED2939","#002395"
"4502",1987-10-08,0.925365,"France","#ED2939","#002395"
"4503",1987-10-09,0.921021,"France","#ED2939","#002395"
"4504",1987-10-12,0.921325,"France","#ED2939","#002395"
"4505",1987-10-13,0.925063,"France","#ED2939","#002395"
"4506",1987-10-14,0.919416,"France","#ED2939","#002395"
"4507",1987-10-15,0.916143,"France","#ED2939","#002395"
"4508",1987-10-16,0.917059,"France","#ED2939","#002395"
"4509",1987-10-19,0.904634,"France","#ED2939","#002395"
"4510",1987-10-20,0.925443,"France","#ED2939","#002395"
"4511",1987-10-21,0.919042,"France","#ED2939","#002395"
"4512",1987-10-22,0.92026,"France","#ED2939","#002395"
"4513",1987-10-23,0.919268,"France","#ED2939","#002395"
"4514",1987-10-26,0.904476,"France","#ED2939","#002395"
"4515",1987-10-27,0.905244,"France","#ED2939","#002395"
"4516",1987-10-28,0.895336,"France","#ED2939","#002395"
"4517",1987-10-29,0.890605,"France","#ED2939","#002395"
"4518",1987-10-30,0.901358,"France","#ED2939","#002395"
"4519",1987-11-02,0.888779,"France","#ED2939","#002395"
"4520",1987-11-03,0.883749,"France","#ED2939","#002395"
"4521",1987-11-04,0.886183,"France","#ED2939","#002395"
"4522",1987-11-05,0.881004,"France","#ED2939","#002395"
"4523",1987-11-06,0.869494,"France","#ED2939","#002395"
"4524",1987-11-09,0.864618,"France","#ED2939","#002395"
"4525",1987-11-10,0.858056,"France","#ED2939","#002395"
"4526",1987-11-11,0.863622,"France","#ED2939","#002395"
"4527",1987-11-12,0.869414,"France","#ED2939","#002395"
"4528",1987-11-13,0.876506,"France","#ED2939","#002395"
"4529",1987-11-16,0.883899,"France","#ED2939","#002395"
"4530",1987-11-17,0.874296,"France","#ED2939","#002395"
"4531",1987-11-18,0.878719,"France","#ED2939","#002395"
"4532",1987-11-19,0.868277,"France","#ED2939","#002395"
"4533",1987-11-20,0.863778,"France","#ED2939","#002395"
"4534",1987-11-23,0.863622,"France","#ED2939","#002395"
"4535",1987-11-24,0.870638,"France","#ED2939","#002395"
"4536",1987-11-25,0.863472,"France","#ED2939","#002395"
"4537",1987-11-26,0.861945,"France","#ED2939","#002395"
"4538",1987-11-27,0.858972,"France","#ED2939","#002395"
"4539",1987-11-30,0.848608,"France","#ED2939","#002395"
"4540",1987-12-01,0.85699,"France","#ED2939","#002395"
"4541",1987-12-02,0.856076,"France","#ED2939","#002395"
"4542",1987-12-03,0.855314,"France","#ED2939","#002395"
"4543",1987-12-04,0.857828,"France","#ED2939","#002395"
"4544",1987-12-07,0.863547,"France","#ED2939","#002395"
"4545",1987-12-08,0.861642,"France","#ED2939","#002395"
"4546",1987-12-09,0.857375,"France","#ED2939","#002395"
"4547",1987-12-10,0.859739,"France","#ED2939","#002395"
"4548",1987-12-11,0.844719,"France","#ED2939","#002395"
"4549",1987-12-14,0.839991,"France","#ED2939","#002395"
"4550",1987-12-15,0.841366,"France","#ED2939","#002395"
"4551",1987-12-16,0.842814,"France","#ED2939","#002395"
"4552",1987-12-17,0.838317,"France","#ED2939","#002395"
"4553",1987-12-18,0.837556,"France","#ED2939","#002395"
"4554",1987-12-21,0.841288,"France","#ED2939","#002395"
"4555",1987-12-22,0.840525,"France","#ED2939","#002395"
"4556",1987-12-23,0.844565,"France","#ED2939","#002395"
"4557",1987-12-24,0.841137,"France","#ED2939","#002395"
"4558",1987-12-28,0.825511,"France","#ED2939","#002395"
"4559",1987-12-29,0.822997,"France","#ED2939","#002395"
"4560",1987-12-30,0.825052,"France","#ED2939","#002395"
"4561",1987-12-31,0.816822,"France","#ED2939","#002395"
"4562",1988-01-04,0.815908,"France","#ED2939","#002395"
"4563",1988-01-05,0.83115,"France","#ED2939","#002395"
"4564",1988-01-06,0.853255,"France","#ED2939","#002395"
"4565",1988-01-07,0.845711,"France","#ED2939","#002395"
"4566",1988-01-08,0.852341,"France","#ED2939","#002395"
"4567",1988-01-11,0.841744,"France","#ED2939","#002395"
"4568",1988-01-12,0.84205,"France","#ED2939","#002395"
"4569",1988-01-13,0.837325,"France","#ED2939","#002395"
"4570",1988-01-14,0.842814,"France","#ED2939","#002395"
"4571",1988-01-15,0.8403,"France","#ED2939","#002395"
"4572",1988-01-18,0.865452,"France","#ED2939","#002395"
"4573",1988-01-19,0.867286,"France","#ED2939","#002395"
"4574",1988-01-20,0.85585,"France","#ED2939","#002395"
"4575",1988-01-21,0.854856,"France","#ED2939","#002395"
"4576",1988-01-22,0.858896,"France","#ED2939","#002395"
"4577",1988-01-25,0.859733,"France","#ED2939","#002395"
"4578",1988-01-26,0.861257,"France","#ED2939","#002395"
"4579",1988-01-27,0.862327,"France","#ED2939","#002395"
"4580",1988-01-28,0.856918,"France","#ED2939","#002395"
"4581",1988-01-29,0.862099,"France","#ED2939","#002395"
"4582",1988-02-01,0.869953,"France","#ED2939","#002395"
"4583",1988-02-02,0.868804,"France","#ED2939","#002395"
"4584",1988-02-03,0.867741,"France","#ED2939","#002395"
"4585",1988-02-04,0.871932,"France","#ED2939","#002395"
"4586",1988-02-05,0.870787,"France","#ED2939","#002395"
"4587",1988-02-08,0.876352,"France","#ED2939","#002395"
"4588",1988-02-09,0.8762,"France","#ED2939","#002395"
"4589",1988-02-10,0.870486,"France","#ED2939","#002395"
"4590",1988-02-11,0.871322,"France","#ED2939","#002395"
"4591",1988-02-12,0.875818,"France","#ED2939","#002395"
"4592",1988-02-15,0.880011,"France","#ED2939","#002395"
"4593",1988-02-16,0.882225,"France","#ED2939","#002395"
"4594",1988-02-17,0.881156,"France","#ED2939","#002395"
"4595",1988-02-18,0.877038,"France","#ED2939","#002395"
"4596",1988-02-19,0.878866,"France","#ED2939","#002395"
"4597",1988-02-22,0.877189,"France","#ED2939","#002395"
"4598",1988-02-23,0.872921,"France","#ED2939","#002395"
"4599",1988-02-24,0.873304,"France","#ED2939","#002395"
"4600",1988-02-25,0.876737,"France","#ED2939","#002395"
"4601",1988-02-26,0.87125,"France","#ED2939","#002395"
"4602",1988-02-29,0.870943,"France","#ED2939","#002395"
"4603",1988-03-01,0.871473,"France","#ED2939","#002395"
"4604",1988-03-02,0.874829,"France","#ED2939","#002395"
"4605",1988-03-03,0.874751,"France","#ED2939","#002395"
"4606",1988-03-04,0.87445,"France","#ED2939","#002395"
"4607",1988-03-07,0.869189,"France","#ED2939","#002395"
"4608",1988-03-08,0.863087,"France","#ED2939","#002395"
"4609",1988-03-09,0.86134,"France","#ED2939","#002395"
"4610",1988-03-10,0.866675,"France","#ED2939","#002395"
"4611",1988-03-11,0.861334,"France","#ED2939","#002395"
"4612",1988-03-14,0.858823,"France","#ED2939","#002395"
"4613",1988-03-15,0.863167,"France","#ED2939","#002395"
"4614",1988-03-16,0.865836,"France","#ED2939","#002395"
"4615",1988-03-17,0.868653,"France","#ED2939","#002395"
"4616",1988-03-18,0.876128,"France","#ED2939","#002395"
"4617",1988-03-21,0.875741,"France","#ED2939","#002395"
"4618",1988-03-22,0.877344,"France","#ED2939","#002395"
"4619",1988-03-23,0.877726,"France","#ED2939","#002395"
"4620",1988-03-24,0.873307,"France","#ED2939","#002395"
"4621",1988-03-25,0.86957,"France","#ED2939","#002395"
"4622",1988-03-28,0.860728,"France","#ED2939","#002395"
"4623",1988-03-29,0.861034,"France","#ED2939","#002395"
"4624",1988-03-30,0.862788,"France","#ED2939","#002395"
"4625",1988-03-31,0.856843,"France","#ED2939","#002395"
"4626",1988-04-05,0.860497,"France","#ED2939","#002395"
"4627",1988-04-06,0.864006,"France","#ED2939","#002395"
"4628",1988-04-07,0.869343,"France","#ED2939","#002395"
"4629",1988-04-08,0.865984,"France","#ED2939","#002395"
"4630",1988-04-11,0.871477,"France","#ED2939","#002395"
"4631",1988-04-12,0.871021,"France","#ED2939","#002395"
"4632",1988-04-13,0.874525,"France","#ED2939","#002395"
"4633",1988-04-14,0.874144,"France","#ED2939","#002395"
"4634",1988-04-15,0.859508,"France","#ED2939","#002395"
"4635",1988-04-18,0.859663,"France","#ED2939","#002395"
